time;freq
03:34:00;49.9984
03:34:10;49.9904
03:34:20;49.9894
03:34:30;49.9904
03:34:40;49.9955
03:34:50;49.9921
03:35:00;50.0023
03:35:10;50.0052
03:35:20;49.9916
03:35:30;49.9979
03:35:40;49.998
03:35:50;49.9922
03:36:00;49.9855
03:36:10;49.9855
03:36:20;49.9874
03:36:30;49.9856
03:36:40;49.988
03:36:50;50.0046
03:37:00;50.0109
03:37:10;50.0087
03:37:20;50.0019
03:37:30;49.9953
03:37:40;49.9938
03:37:50;49.9929
03:38:00;49.9864
03:38:10;49.9787
03:38:20;49.993
03:38:30;49.9929
03:38:40;49.9778
03:38:50;49.982
03:39:00;49.9855
03:39:10;49.9862
03:39:20;49.9805
03:39:30;49.9695
03:39:40;49.9647
03:39:50;49.9651
03:40:00;49.9696
03:40:10;49.976
03:40:20;49.97
03:40:30;49.9769
03:40:40;49.9778
03:40:50;49.9828
03:41:00;49.9797
03:41:10;49.976
03:41:20;49.9696
03:41:30;49.9754
03:41:40;49.9727
03:41:50;49.9696
03:42:00;49.9742
03:42:10;49.9706
03:42:20;49.9725
03:42:30;49.9796
03:42:40;49.9816
03:42:50;49.9863
03:43:00;49.9927
03:43:10;49.985
03:43:20;49.9826
03:43:30;49.9811
03:43:40;49.9885
03:43:50;49.9891
03:44:00;49.9885
03:44:10;49.9844
03:44:20;49.9817
03:44:30;49.9834
03:44:40;49.9915
03:44:50;49.9862
03:45:00;49.9931
03:45:10;49.9931
03:45:20;49.9864
03:45:30;49.986
03:45:40;49.9832
03:45:50;49.9838
03:46:00;49.9911
03:46:10;50.0004
03:46:20;50.0053
03:46:30;49.9999
03:46:40;50.0041
03:46:50;49.9978
03:47:00;49.9891
03:47:10;49.9939
03:47:20;49.9918
03:47:30;49.9964
03:47:40;49.9841
03:47:50;49.9905
03:48:00;49.9903
03:48:10;49.981
03:48:20;49.9853
03:48:30;49.9826
03:48:40;49.9814
03:48:50;49.9791
03:49:00;49.9835
03:49:10;49.9831
03:49:20;49.9912
03:49:30;50.0002
03:49:40;50.0128
03:49:50;50.012
03:50:00;50.0073
03:50:10;49.9973
03:50:20;49.9919
03:50:30;49.9987
03:50:40;49.9939
03:50:50;49.9903
03:51:00;49.9976
03:51:10;49.9925
03:51:20;49.9905
03:51:30;49.9939
03:51:40;50.0127
03:51:50;50.0156
03:52:00;50.0167
03:52:10;50.0101
03:52:20;50.0175
03:52:30;50.0169
03:52:40;50.0185
03:52:50;50.0153
03:53:00;50.0032
03:53:10;49.9959
03:53:20;49.9963
03:53:30;50.0046
03:53:40;50.0068
03:53:50;50.0027
03:54:00;50.0083
03:54:10;50.005
03:54:20;50.0029
03:54:30;50.0098
03:54:40;49.9996
03:54:50;49.9845
03:55:00;49.9888
03:55:10;49.9936
03:55:20;49.9961
03:55:30;49.9938
03:55:40;49.9915
03:55:50;49.9961
03:56:00;49.9938
03:56:10;49.988
03:56:20;49.9904
03:56:30;49.9895
03:56:40;49.9966
03:56:50;49.9875
03:57:00;49.9924
03:57:10;50.0001
03:57:20;50.0032
03:57:30;50.0103
03:57:40;50.0162
03:57:50;50.0096
03:58:00;49.9974
03:58:10;49.9918
03:58:20;49.9789
03:58:30;49.9813
03:58:40;49.9887
03:58:50;49.9835
03:59:00;49.9808
03:59:10;49.9848
03:59:20;49.9869
03:59:30;50.0021
03:59:40;50.0038
03:59:50;50.0115
04:00:00;50.0014
04:00:10;50.0028
04:00:20;50.0155
04:00:30;50.0185
04:00:40;50.0131
04:00:50;50.0063
04:01:00;49.9994
04:01:10;49.99
04:01:20;49.9896
04:01:30;49.9942
04:01:40;49.9903
04:01:50;49.9884
04:02:00;49.9859
04:02:10;49.9831
04:02:20;49.9836
04:02:30;49.9888
04:02:40;49.9828
04:02:50;49.9775
04:03:00;49.9862
04:03:10;49.9877
04:03:20;49.9945
04:03:30;49.992
04:03:40;49.9972
04:03:50;49.9929
04:04:00;49.9805
04:04:10;49.9795
04:04:20;49.9749
04:04:30;49.9774
04:04:40;49.9857
04:04:50;49.9913
04:05:00;49.9809
04:05:10;49.9865
04:05:20;49.9802
04:05:30;49.9817
04:05:40;49.9902
04:05:50;49.9784
04:06:00;49.9797
04:06:10;49.9864
04:06:20;49.9817
04:06:30;49.9864
04:06:40;49.9902
04:06:50;49.9842
04:07:00;49.9878
04:07:10;49.9882
04:07:20;49.9947
04:07:30;49.989
04:07:40;49.9891
04:07:50;49.9908
04:08:00;49.9976
04:08:10;49.9916
04:08:20;49.983
04:08:30;49.9862
04:08:40;49.9871
04:08:50;49.9914
04:09:00;49.992
04:09:10;49.9968
04:09:20;49.9897
04:09:30;49.9962
04:09:40;50.0038
04:09:50;49.9939
04:10:00;49.9873
04:10:10;49.9819
04:10:20;49.983
04:10:30;49.986
04:10:40;49.984
04:10:50;49.9837
04:11:00;49.9757
04:11:10;49.9774
04:11:20;49.9801
04:11:30;49.9849
04:11:40;49.9936
04:11:50;50.0003
04:12:00;49.9979
04:12:10;50.0128
04:12:20;50.0079
04:12:30;50.0083
04:12:40;50.0023
04:12:50;49.9931
04:13:00;49.9944
04:13:10;49.9993
04:13:20;49.9901
04:13:30;49.9883
04:13:40;49.9901
04:13:50;49.9897
04:14:00;49.9927
04:14:10;49.9947
04:14:20;50.0145
04:14:30;50.011
04:14:40;50.0138
04:14:50;50.0093
04:15:00;50.0055
04:15:10;49.9972
04:15:20;49.9855
04:15:30;49.9898
04:15:40;49.9957
04:15:50;49.9963
04:16:00;49.9925
04:16:10;50.0008
04:16:20;50.0068
04:16:30;49.9979
04:16:40;49.9855
04:16:50;49.9892
04:17:00;49.9995
04:17:10;50.0107
04:17:20;50.0257
04:17:30;50.0161
04:17:40;50.0209
04:17:50;50.0281
04:18:00;50.03
04:18:10;50.0287
04:18:20;50.0212
04:18:30;50.034
04:18:40;50.0242
04:18:50;50.0243
04:19:00;50.0292
04:19:10;50.0285
04:19:20;50.019
04:19:30;50.0085
04:19:40;50.0104
04:19:50;50.0088
04:20:00;50.0047
04:20:10;50.0086
04:20:20;50.0054
04:20:30;50.0052
04:20:40;50.0071
04:20:50;50.0104
04:21:00;49.9987
04:21:10;49.9982
04:21:20;49.9937
04:21:30;49.9908
04:21:40;49.9842
04:21:50;49.9925
04:22:00;49.9895
04:22:10;49.9904
04:22:20;49.9914
04:22:30;49.9935
04:22:40;49.988
04:22:50;49.9875
04:23:00;50.0006
04:23:10;50.0003
04:23:20;49.9972
04:23:30;49.9981
04:23:40;50.0035
04:23:50;50.0007
04:24:00;49.9949
04:24:10;49.9872
04:24:20;49.9895
04:24:30;49.994
04:24:40;49.9888
04:24:50;49.9788
04:25:00;49.9824
04:25:10;49.99
04:25:20;49.9883
04:25:30;49.982
04:25:40;49.9852
04:25:50;49.9909
04:26:00;49.9912
04:26:10;49.9924
04:26:20;49.9921
04:26:30;49.9869
04:26:40;49.9871
04:26:50;49.9844
04:27:00;49.9816
04:27:10;49.9826
04:27:20;49.9809
04:27:30;49.9787
04:27:40;49.9872
04:27:50;49.9831
04:28:00;49.9725
04:28:10;49.974
04:28:20;49.9737
04:28:30;49.976
04:28:40;49.9841
04:28:50;49.9833
04:29:00;49.994
04:29:10;49.9963
04:29:20;50.0033
04:29:30;50.0008
04:29:40;49.9985
04:29:50;50.0011
04:30:00;50.0035
04:30:10;50.0064
04:30:20;49.9986
04:30:30;50.0109
04:30:40;50.0106
04:30:50;50.003
04:31:00;50.0053
04:31:10;50.0017
04:31:20;49.9981
04:31:30;49.9998
04:31:40;49.9926
04:31:50;49.9927
04:32:00;49.9879
04:32:10;49.9885
04:32:20;49.9757
04:32:30;49.9746
04:32:40;49.9902
04:32:50;49.9918
04:33:00;49.9926
04:33:10;49.9851
04:33:20;49.9837
04:33:30;49.9838
04:33:40;49.9839
04:33:50;49.989
04:34:00;49.9811
04:34:10;49.9824
04:34:20;49.9796
04:34:30;49.9926
04:34:40;50.0047
04:34:50;50.0154
04:35:00;50.005
04:35:10;49.9924
04:35:20;49.984
04:35:30;49.9864
04:35:40;49.987
04:35:50;49.9867
04:36:00;49.985
04:36:10;49.9864
04:36:20;49.9878
04:36:30;49.9924
04:36:40;49.995
04:36:50;49.9915
04:37:00;49.989
04:37:10;49.9885
04:37:20;49.9842
04:37:30;49.9834
04:37:40;49.9853
04:37:50;49.9783
04:38:00;49.978
04:38:10;49.9816
04:38:20;49.975
04:38:30;49.9784
04:38:40;49.9841
04:38:50;49.9735
04:39:00;49.9755
04:39:10;49.9729
04:39:20;49.9675
04:39:30;49.9628
04:39:40;49.979
04:39:50;49.9751
04:40:00;49.9821
04:40:10;49.9892
04:40:20;49.9906
04:40:30;49.9905
04:40:40;49.998
04:40:50;50.0014
04:41:00;50.0019
04:41:10;50
04:41:20;49.9873
04:41:30;49.9854
04:41:40;49.9895
04:41:50;49.9866
04:42:00;49.9774
04:42:10;49.9802
04:42:20;49.9913
04:42:30;49.9918
04:42:40;50
04:42:50;50.0037
04:43:00;49.9982
04:43:10;49.9912
04:43:20;49.9893
04:43:30;49.9943
04:43:40;49.9947
04:43:50;49.992
04:44:00;49.9866
04:44:10;49.9844
04:44:20;49.9901
04:44:30;49.9837
04:44:40;49.9827
04:44:50;49.9879
04:45:00;49.9782
04:45:10;49.9729
04:45:20;49.9668
04:45:30;49.9686
04:45:40;49.9679
04:45:50;49.9838
04:46:00;49.9827
04:46:10;49.9734
04:46:20;49.9752
04:46:30;49.9766
04:46:40;49.9789
04:46:50;49.9742
04:47:00;49.9781
04:47:10;49.9754
04:47:20;49.9775
04:47:30;49.9795
04:47:40;49.9746
04:47:50;49.9705
04:48:00;49.971
04:48:10;49.9648
04:48:20;49.9746
04:48:30;49.9705
04:48:40;49.9724
04:48:50;49.9704
04:49:00;49.9627
04:49:10;49.967
04:49:20;49.9601
04:49:30;49.9576
04:49:40;49.9678
04:49:50;49.9758
04:50:00;49.974
04:50:10;49.9782
04:50:20;49.9646
04:50:30;49.9673
04:50:40;49.974
04:50:50;49.9725
04:51:00;49.9662
04:51:10;49.9564
04:51:20;49.9664
04:51:30;49.963
04:51:40;49.9642
04:51:50;49.9799
04:52:00;49.977
04:52:10;49.9699
04:52:20;49.971
04:52:30;49.9746
04:52:40;49.9763
04:52:50;49.9711
04:53:00;49.9722
04:53:10;49.9704
04:53:20;49.9664
04:53:30;49.966
04:53:40;49.9727
04:53:50;49.9713
04:54:00;49.9663
04:54:10;49.9681
04:54:20;49.978
04:54:30;49.978
04:54:40;49.9718
04:54:50;49.9877
04:55:00;49.9912
04:55:10;49.9867
04:55:20;49.9889
04:55:30;49.9957
04:55:40;50.0045
04:55:50;50.0122
04:56:00;50.0074
04:56:10;50.0034
04:56:20;50.011
04:56:30;50.0003
04:56:40;50.0012
04:56:50;50.0061
04:57:00;50.0083
04:57:10;50.0099
04:57:20;50.0005
04:57:30;50.0004
04:57:40;49.9975
04:57:50;49.9964
04:58:00;50.009
04:58:10;50.006
04:58:20;50.0016
04:58:30;49.9931
04:58:40;49.9915
04:58:50;49.985
04:59:00;49.9859
04:59:10;49.9882
04:59:20;49.9906
04:59:30;49.987
04:59:40;50.007
04:59:50;50.0173
05:00:00;49.9953
05:00:10;49.9958
05:00:20;50.0062
05:00:30;50.0094
05:00:40;50.0134
05:00:50;50.0086
05:01:00;50.0022
05:01:10;50.0003
05:01:20;49.9952
05:01:30;50.0004
05:01:40;50.015
05:01:50;50.009
05:02:00;50.0108
05:02:10;50.0078
05:02:20;50.0038
05:02:30;50.0019
05:02:40;49.9977
05:02:50;50.0018
05:03:00;50.0019
05:03:10;50.0016
05:03:20;50.0005
05:03:30;49.9996
05:03:40;49.9988
05:03:50;50.0057
05:04:00;50.0145
05:04:10;49.9971
05:04:20;49.991
05:04:30;50.0064
05:04:40;50.0023
05:04:50;49.9937
05:05:00;49.987
05:05:10;49.9898
05:05:20;49.997
05:05:30;49.9915
05:05:40;49.9965
05:05:50;49.9844
05:06:00;49.9975
05:06:10;50.0045
05:06:20;50.0117
05:06:30;50.0043
05:06:40;49.9872
05:06:50;50
05:07:00;50.0013
05:07:10;49.9915
05:07:20;49.9944
05:07:30;50.0078
05:07:40;50.0136
05:07:50;50.0026
05:08:00;49.9948
05:08:10;50.0014
05:08:20;50.0087
05:08:30;50.0033
05:08:40;49.9963
05:08:50;49.9904
05:09:00;49.9925
05:09:10;49.9908
05:09:20;49.9841
05:09:30;49.9822
05:09:40;49.9839
05:09:50;49.9854
05:10:00;49.9913
05:10:10;49.9836
05:10:20;49.9843
05:10:30;49.9915
05:10:40;49.9917
05:10:50;49.9869
05:11:00;49.9798
05:11:10;49.9902
05:11:20;49.9972
05:11:30;50.0021
05:11:40;50.0033
05:11:50;49.9833
05:12:00;49.9812
05:12:10;49.9791
05:12:20;49.9816
05:12:30;49.9846
05:12:40;49.9899
05:12:50;49.9941
05:13:00;50.0016
05:13:10;50.0085
05:13:20;50.0064
05:13:30;50.0252
05:13:40;50.0227
05:13:50;50.0252
05:14:00;50.0197
05:14:10;50.0117
05:14:20;50.0096
05:14:30;50.0028
05:14:40;49.9947
05:14:50;50.0023
05:15:00;50.0064
05:15:10;50.0147
05:15:20;50.0193
05:15:30;50.0143
05:15:40;50.0119
05:15:50;50.0107
05:16:00;50.0094
05:16:10;50.0183
05:16:20;50.0084
05:16:30;50.0033
05:16:40;49.9913
05:16:50;50.0008
05:17:00;50.0095
05:17:10;50.0064
05:17:20;49.9938
05:17:30;49.9944
05:17:40;49.9996
05:17:50;50.0136
05:18:00;50.0132
05:18:10;50.0021
05:18:20;49.985
05:18:30;49.9903
05:18:40;49.9804
05:18:50;49.9675
05:19:00;49.9709
05:19:10;49.9781
05:19:20;49.9748
05:19:30;49.9855
05:19:40;49.9975
05:19:50;50.0008
05:20:00;49.9931
05:20:10;49.9832
05:20:20;49.9841
05:20:30;49.9862
05:20:40;49.9914
05:20:50;49.9887
05:21:00;49.9792
05:21:10;49.9768
05:21:20;49.9796
05:21:30;49.9791
05:21:40;49.9728
05:21:50;49.9734
05:22:00;49.9685
05:22:10;49.9622
05:22:20;49.9626
05:22:30;49.9612
05:22:40;49.9711
05:22:50;49.9843
05:23:00;49.9702
05:23:10;49.9693
05:23:20;49.9803
05:23:30;49.9843
05:23:40;49.9821
05:23:50;49.9856
05:24:00;49.9903
05:24:10;49.9966
05:24:20;49.9963
05:24:30;49.9965
05:24:40;49.9971
05:24:50;49.9905
05:25:00;49.9764
05:25:10;49.9792
05:25:20;49.9729
05:25:30;49.985
05:25:40;49.9953
05:25:50;49.9908
05:26:00;49.9847
05:26:10;49.9741
05:26:20;49.9683
05:26:30;49.9798
05:26:40;49.9863
05:26:50;49.9823
05:27:00;49.9813
05:27:10;49.9825
05:27:20;49.9779
05:27:30;49.9815
05:27:40;49.9851
05:27:50;49.9843
05:28:00;49.9818
05:28:10;49.9866
05:28:20;49.982
05:28:30;49.9929
05:28:40;49.9748
05:28:50;49.9691
05:29:00;49.9728
05:29:10;49.979
05:29:20;49.98
05:29:30;49.9844
05:29:40;49.9888
05:29:50;49.9843
05:30:00;49.9711
05:30:10;49.9761
05:30:20;49.9701
05:30:30;49.9719
05:30:40;49.9762
05:30:50;49.9822
05:31:00;49.9944
05:31:10;49.98
05:31:20;49.9702
05:31:30;49.9773
05:31:40;49.9745
05:31:50;49.9847
05:32:00;49.9997
05:32:10;49.9852
05:32:20;49.9879
05:32:30;49.9865
05:32:40;49.9898
05:32:50;49.9927
05:33:00;49.9928
05:33:10;50.005
05:33:20;49.9958
05:33:30;49.9915
05:33:40;49.9847
05:33:50;49.9808
05:34:00;49.9887
05:34:10;49.9799
05:34:20;49.9808
05:34:30;49.9868
05:34:40;49.9832
05:34:50;49.9958
05:35:00;50.0101
05:35:10;49.999
05:35:20;49.9937
05:35:30;49.9923
05:35:40;50.0017
05:35:50;49.9953
05:36:00;49.9723
05:36:10;49.974
05:36:20;49.9792
05:36:30;49.9783
05:36:40;49.9834
05:36:50;49.977
05:37:00;49.9789
05:37:10;49.9832
05:37:20;49.9828
05:37:30;49.9841
05:37:40;49.9882
05:37:50;49.983
05:38:00;49.982
05:38:10;49.9731
05:38:20;49.9672
05:38:30;49.9647
05:38:40;49.9794
05:38:50;49.9722
05:39:00;49.971
05:39:10;49.973
05:39:20;49.9715
05:39:30;49.9791
05:39:40;49.9917
05:39:50;49.9883
05:40:00;49.9877
05:40:10;49.9807
05:40:20;49.9897
05:40:30;49.9943
05:40:40;49.9843
05:40:50;49.9855
05:41:00;49.9836
05:41:10;49.9796
05:41:20;49.9777
05:41:30;49.9709
05:41:40;49.9847
05:41:50;49.9974
05:42:00;50.0051
05:42:10;50.0007
05:42:20;49.9969
05:42:30;49.9951
05:42:40;50.0058
05:42:50;50.0021
05:43:00;49.995
05:43:10;49.9966
05:43:20;50.0054
05:43:30;49.9909
05:43:40;49.976
05:43:50;49.9856
05:44:00;49.9774
05:44:10;49.98
05:44:20;49.9881
05:44:30;49.9893
05:44:40;49.9869
05:44:50;49.9844
05:45:00;49.9834
05:45:10;49.9888
05:45:20;49.9948
05:45:30;49.9982
05:45:40;50.0017
05:45:50;50.0029
05:46:00;49.9959
05:46:10;49.9921
05:46:20;49.9909
05:46:30;49.9957
05:46:40;50.0032
05:46:50;49.9921
05:47:00;49.9796
05:47:10;49.9701
05:47:20;49.97
05:47:30;49.9636
05:47:40;49.9692
05:47:50;49.9859
05:48:00;49.9874
05:48:10;49.9766
05:48:20;49.9743
05:48:30;49.9762
05:48:40;49.97
05:48:50;49.9682
05:49:00;49.976
05:49:10;49.9792
05:49:20;49.9761
05:49:30;49.9847
05:49:40;49.9768
05:49:50;49.9668
05:50:00;49.9578
05:50:10;49.9643
05:50:20;49.9678
05:50:30;49.969
05:50:40;49.9619
05:50:50;49.9576
05:51:00;49.9579
05:51:10;49.964
05:51:20;49.9552
05:51:30;49.9545
05:51:40;49.962
05:51:50;49.9709
05:52:00;49.9687
05:52:10;49.9694
05:52:20;49.9732
05:52:30;49.9711
05:52:40;49.9804
05:52:50;49.9799
05:53:00;49.9799
05:53:10;49.9774
05:53:20;49.9852
05:53:30;49.9952
05:53:40;49.9878
05:53:50;49.9805
05:54:00;49.9712
05:54:10;49.96
05:54:20;49.9546
05:54:30;49.9615
05:54:40;49.9643
05:54:50;49.9743
05:55:00;49.9824
05:55:10;49.9901
05:55:20;49.9818
05:55:30;49.9868
05:55:40;50.0036
05:55:50;50.0122
05:56:00;50.0092
05:56:10;50.0013
05:56:20;49.9928
05:56:30;49.995
05:56:40;50.0155
05:56:50;50.0209
05:57:00;50.0125
05:57:10;50.0046
05:57:20;50.0098
05:57:30;50.0205
05:57:40;50.0262
05:57:50;50.024
05:58:00;50.0207
05:58:10;50.0213
05:58:20;50.0199
05:58:30;50.0176
05:58:40;50.0267
05:58:50;50.0257
05:59:00;50.0247
05:59:10;50.031
05:59:20;50.0397
05:59:30;50.0396
05:59:40;50.0539
05:59:50;50.044
06:00:00;50.0431
06:00:10;50.037
06:00:20;50.0343
06:00:30;50.0395
06:00:40;50.0391
06:00:50;50.0288
06:01:00;50.0225
06:01:10;50.0357
06:01:20;50.0373
06:01:30;50.0325
06:01:40;50.0346
06:01:50;50.0407
06:02:00;50.0306
06:02:10;50.032
06:02:20;50.025
06:02:30;50.014
06:02:40;50.0182
06:02:50;50.0186
06:03:00;50.0146
06:03:10;50.0026
06:03:20;50.0052
06:03:30;50.0018
06:03:40;49.9992
06:03:50;50.0018
06:04:00;50.0074
06:04:10;50.0004
06:04:20;49.9841
06:04:30;49.9859
06:04:40;49.9912
06:04:50;49.9858
06:05:00;49.9865
06:05:10;49.9858
06:05:20;49.9815
06:05:30;49.9941
06:05:40;50.0114
06:05:50;49.9957
06:06:00;49.9954
06:06:10;50.0014
06:06:20;49.9916
06:06:30;49.9858
06:06:40;49.9936
06:06:50;49.995
06:07:00;49.9942
06:07:10;49.9837
06:07:20;49.974
06:07:30;49.976
06:07:40;49.9829
06:07:50;49.9795
06:08:00;49.9805
06:08:10;49.9796
06:08:20;49.9752
06:08:30;49.9751
06:08:40;49.9708
06:08:50;49.98
06:09:00;49.9814
06:09:10;49.977
06:09:20;49.966
06:09:30;49.9661
06:09:40;49.9782
06:09:50;49.9818
06:10:00;49.9837
06:10:10;49.9748
06:10:20;49.9706
06:10:30;49.9802
06:10:40;49.9912
06:10:50;49.9907
06:11:00;49.9785
06:11:10;49.9756
06:11:20;49.983
06:11:30;49.9771
06:11:40;49.989
06:11:50;49.9988
06:12:00;49.99
06:12:10;49.9874
06:12:20;49.9822
06:12:30;49.9847
06:12:40;49.9928
06:12:50;49.9933
06:13:00;49.9849
06:13:10;49.9817
06:13:20;49.9896
06:13:30;49.9862
06:13:40;49.9911
06:13:50;49.9967
06:14:00;49.9896
06:14:10;49.9782
06:14:20;49.9719
06:14:30;49.9752
06:14:40;49.9805
06:14:50;49.9823
06:15:00;49.9775
06:15:10;49.9771
06:15:20;49.9765
06:15:30;49.9751
06:15:40;49.9871
06:15:50;49.9964
06:16:00;49.9933
06:16:10;49.9869
06:16:20;49.9752
06:16:30;49.9822
06:16:40;49.9801
06:16:50;49.9714
06:17:00;49.9653
06:17:10;49.9753
06:17:20;49.9815
06:17:30;49.9903
06:17:40;50.0009
06:17:50;49.9995
06:18:00;49.9971
06:18:10;49.9954
06:18:20;49.9959
06:18:30;49.9956
06:18:40;49.9935
06:18:50;49.9888
06:19:00;49.9897
06:19:10;49.9802
06:19:20;49.9999
06:19:30;49.9977
06:19:40;50.0045
06:19:50;50.0093
06:20:00;49.9942
06:20:10;49.9811
06:20:20;49.9807
06:20:30;49.9814
06:20:40;49.9909
06:20:50;49.9972
06:21:00;49.9965
06:21:10;49.9944
06:21:20;49.994
06:21:30;49.9954
06:21:40;50.0099
06:21:50;50.0071
06:22:00;50.0006
06:22:10;49.9984
06:22:20;49.9894
06:22:30;49.9897
06:22:40;49.9975
06:22:50;50.0109
06:23:00;50.011
06:23:10;50.0052
06:23:20;49.9826
06:23:30;49.9755
06:23:40;49.9913
06:23:50;49.9966
06:24:00;50.0026
06:24:10;49.9988
06:24:20;49.9917
06:24:30;50.0103
06:24:40;50.0282
06:24:50;50.0146
06:25:00;50.0042
06:25:10;49.997
06:25:20;49.983
06:25:30;49.9866
06:25:40;49.9968
06:25:50;50.0097
06:26:00;50.0056
06:26:10;50.0004
06:26:20;49.99
06:26:30;49.9826
06:26:40;49.9821
06:26:50;49.9851
06:27:00;49.9838
06:27:10;49.985
06:27:20;49.9844
06:27:30;49.9869
06:27:40;49.9901
06:27:50;49.9921
06:28:00;49.9993
06:28:10;50.0125
06:28:20;50.0144
06:28:30;50.0031
06:28:40;49.9951
06:28:50;50.0043
06:29:00;49.9947
06:29:10;49.9936
06:29:20;49.9924
06:29:30;49.9757
06:29:40;49.9949
06:29:50;49.9999
06:30:00;49.9964
06:30:10;50.0006
06:30:20;50.0042
06:30:30;50.0134
06:30:40;50.0147
06:30:50;50.0041
06:31:00;49.9976
06:31:10;49.9947
06:31:20;49.9869
06:31:30;49.9894
06:31:40;49.9818
06:31:50;49.9804
06:32:00;49.978
06:32:10;49.9766
06:32:20;49.9746
06:32:30;49.9746
06:32:40;49.9845
06:32:50;49.9827
06:33:00;49.9824
06:33:10;49.972
06:33:20;49.9669
06:33:30;49.9735
06:33:40;49.9789
06:33:50;49.9713
06:34:00;49.9719
06:34:10;49.9641
06:34:20;49.9614
06:34:30;49.964
06:34:40;49.9718
06:34:50;49.9688
06:35:00;49.9684
06:35:10;49.9702
06:35:20;49.9744
06:35:30;49.9717
06:35:40;49.9794
06:35:50;49.9805
06:36:00;49.9714
06:36:10;49.9614
06:36:20;49.963
06:36:30;49.9624
06:36:40;49.967
06:36:50;49.9706
06:37:00;49.9763
06:37:10;49.9699
06:37:20;49.9652
06:37:30;49.9641
06:37:40;49.9633
06:37:50;49.9638
06:38:00;49.9631
06:38:10;49.9814
06:38:20;49.9771
06:38:30;49.9703
06:38:40;49.9681
06:38:50;49.9684
06:39:00;49.9719
06:39:10;49.9707
06:39:20;49.9694
06:39:30;49.9666
06:39:40;49.9787
06:39:50;49.9796
06:40:00;49.9735
06:40:10;49.9805
06:40:20;49.9655
06:40:30;49.9721
06:40:40;49.9645
06:40:50;49.974
06:41:00;49.9817
06:41:10;49.9725
06:41:20;49.9647
06:41:30;49.9719
06:41:40;49.966
06:41:50;49.9746
06:42:00;49.9645
06:42:10;49.9629
06:42:20;49.9659
06:42:30;49.9537
06:42:40;49.9584
06:42:50;49.956
06:43:00;49.9623
06:43:10;49.9579
06:43:20;49.965
06:43:30;49.9707
06:43:40;49.9799
06:43:50;49.9723
06:44:00;49.9704
06:44:10;49.9564
06:44:20;49.9601
06:44:30;49.9646
06:44:40;49.9674
06:44:50;49.9598
06:45:00;49.9616
06:45:10;49.9675
06:45:20;49.9676
06:45:30;49.9655
06:45:40;49.961
06:45:50;49.9644
06:46:00;49.9723
06:46:10;49.9628
06:46:20;49.9741
06:46:30;49.9839
06:46:40;49.9811
06:46:50;49.9723
06:47:00;49.972
06:47:10;49.9756
06:47:20;49.9752
06:47:30;49.9621
06:47:40;49.9582
06:47:50;49.9597
06:48:00;49.967
06:48:10;49.9662
06:48:20;49.9586
06:48:30;49.9517
06:48:40;49.9496
06:48:50;49.9675
06:49:00;49.9782
06:49:10;49.9781
06:49:20;49.9636
06:49:30;49.9683
06:49:40;49.9678
06:49:50;49.9713
06:50:00;49.9686
06:50:10;49.9626
06:50:20;49.9562
06:50:30;49.9701
06:50:40;49.9746
06:50:50;49.9835
06:51:00;49.9873
06:51:10;49.9704
06:51:20;49.9767
06:51:30;49.9795
06:51:40;49.995
06:51:50;49.9967
06:52:00;49.9916
06:52:10;49.9896
06:52:20;49.9783
06:52:30;49.974
06:52:40;49.9689
06:52:50;49.9734
06:53:00;49.9657
06:53:10;49.9766
06:53:20;49.9683
06:53:30;49.9642
06:53:40;49.9588
06:53:50;49.9556
06:54:00;49.9546
06:54:10;49.9567
06:54:20;49.9488
06:54:30;49.9605
06:54:40;49.96
06:54:50;49.959
06:55:00;49.9547
06:55:10;49.9599
06:55:20;49.9589
06:55:30;49.9576
06:55:40;49.9577
06:55:50;49.9593
06:56:00;49.954
06:56:10;49.9621
06:56:20;49.9705
06:56:30;49.9654
06:56:40;49.957
06:56:50;49.9557
06:57:00;49.9638
06:57:10;49.9648
06:57:20;49.9649
06:57:30;49.9645
06:57:40;49.9613
06:57:50;49.9583
06:58:00;49.9659
06:58:10;49.977
06:58:20;49.982
06:58:30;49.9696
06:58:40;49.9676
06:58:50;49.9719
06:59:00;49.9767
06:59:10;49.9864
06:59:20;49.9769
06:59:30;49.985
06:59:40;49.9936
06:59:50;49.999
07:00:00;50.011
07:00:10;50.0148
07:00:20;50.0184
07:00:30;50.0301
07:00:40;50.0459
07:00:50;50.0494
07:01:00;50.0472
07:01:10;50.0369
07:01:20;50.0339
07:01:30;50.0457
07:01:40;50.0372
07:01:50;50.0386
07:02:00;50.022
07:02:10;50.0156
07:02:20;50.006
07:02:30;49.997
07:02:40;50.0019
07:02:50;49.9962
07:03:00;49.9881
07:03:10;49.9845
07:03:20;49.9859
07:03:30;50.0122
07:03:40;50.0214
07:03:50;50.0152
07:04:00;50.0166
07:04:10;50.0123
07:04:20;49.9919
07:04:30;49.994
07:04:40;49.9903
07:04:50;49.9945
07:05:00;49.9929
07:05:10;49.9956
07:05:20;50.0013
07:05:30;49.9957
07:05:40;49.9917
07:05:50;49.9971
07:06:00;49.9922
07:06:10;49.978
07:06:20;49.9835
07:06:30;49.9771
07:06:40;49.9786
07:06:50;49.9946
07:07:00;50.0025
07:07:10;50.007
07:07:20;49.9892
07:07:30;49.9806
07:07:40;49.9753
07:07:50;49.99
07:08:00;49.9863
07:08:10;49.9799
